productName,brand,price,GTIN"Fackelbrot Cheddar-Mozzarrela","fackelbrot","3.99","4039273749695"
"Meßmer Schneewunder Kirsche-Marzipan 55g, 20 Beutel","Meßmer","2.19","4002221030374"
"ja! Knusperfilet im Backteig 400g","ja!","2.99","4337256270502"
"Frosta Lasagne Bolognese 375g","Frosta","4.69","4008366016983"
"Wulle Biere Vollbier 6x0,33l","Wulle","5.29","4100320651305"
"Argento Rotwein Cabernet Sauvignon trocken 0,75l","argento","8.99","7798159560096"
"Pringles Salt & Vinegar Chips 185g","Pringles","2.49","5053990167531"
"Harry Laugen Dinkel Brötchen","Harry","0.79","4071800050829"
"ja! Buttermilch Dessert Orange-Sanddorn 200g","ja!","0.55","4388860735734"
"Barone Montalto Bio Weißwein Pinot Grigio 0,75l","barone","5.99","8030423004905"
"Knorr Fix Rouladen für 3 Portionen","Knorr","1.09","8717163861806"
"Dovgan gezuckerte Kondensmilch Karamel 397g","Dovgan","2.19","4032549003378"
"Schneeglöckchen 1 Stück","schneegloeckchen","2.29","4011261010772"
"Amerikanischer Traum India Pale Ale 0,33l","amerikanischer","2.29","4260438060410"
"Neutrogena Reichhaltige Fußcreme 150ml","Neutrogena","4.99","3574661236650"
"Kalb Nacken mit Knochen","kalb","1.22","28980438"
"Bakerman Laugendreieck Nuss Nougat","bakerman","1.19","2255950000008"
"REWE Beste Wahl Tortenpfirsiche Schnitten gezuckert 500g","REWE Beste Wahl","2.59","4388860439762"
"Breu Salami Herzchen & Salzgebäck 50g","Breu GmbH","1.99","4026527009117"
"Divino Weißwein Silvaner Kabinett trocken 0,75l","divino","7.49","4000731009378"
"Wäller Grüne Bandnudeln 500g","Wäller","2.99","4028242010478"
"Murnauer Kaffeerösterei Santa Elena gemahlen 250g","Murnauer Kaffeerösterei","7.99","4260258374551"
"Weingärtner Markelsheim Rotwein Schwarzriesling halbtrocken 0,75l","weingaertner","6.39","4019953295506"
"Schulte's Helles Steinofen Roggenvollkornbrot vegan 500g","Schulte","1.89","4015174018993"
"Hainich Fruchtaufstrich Brombeer Apfel 200g","Hainich","1.09","4043922638209"
"Spreewaldhof Spreewälder Sauerkraut 400g","Spreewaldhof","1.79","4012712022986"
"Imperial Hähnchen Salamipralinen ca. 500g","imperial","18.45","5411328051288"
"Caotina Chocolate Noir 500g","Caotina","7.99","7612100906262"
"Meßmer Rooibostee Gebrannte Mandeln 20 Beutel 40g","Meßmer","2.19","4002221041554"
"Original Wagner Bella Pinsa Salame Piccante 300g","Original Wagner","0.99","8000300407273"
"Evermann Theo Black Forest Double Distilled Blended Whisky 0,7l","evermann","19.99","42434993"
"Wilhelm Brandenburg Kasseler Leberwurst 150g","Wilhelm Brandenburg","2.29","4337256536974"
"Gosch Nordsee-Krabbensalat 125g","Gosch","7.49","4009457788116"
"REWE Beste Wahl Weizen-Vollkornsandwich 750g","REWE Beste Wahl","1.69","4337256239714"
"Förstina-Sprudel Fit Zitrone-Grapefruit 12x0,75l","Förstina-Sprudel","7.99","4104640125720"
"Allgäuer Büble Edel-Weißbier alkoholfrei 0,5l","Allgäuer Büble","1.39","4103210201567"
"Anselmann Weißwein Grauburgunder Deutscher Qualitätswein trocken 1l","anselmann","6.99","4023131014018"
"Raabe Pfälzer Lebenslust Rotwein Spätburgunder QbA trocken 0,75l","raabe","6.49","4260094290428"
"Alasia Mineralwasser Medium 1,5l","Alasia","0.35","4102560081522"
"Seeberger geröstete Nussvielfalt 150g","Seeberger","3.79","4008258120002"
"Saldoro Ursalz Mühlensalz Rosa 600g","saldoro","2.29","4003885000628"
"Beemster Pikant Scheiben 165g","Beemster","2.99","8712243074305"
"Spreewald-Feldmann Gurken mit Chili 185g","Spreewald-Feldmann","1.29","4250262708466"
"REWE Osterhase Weiße Schokolade 70g","REWE Beste Wahl","0.79","4337256498531"
"Lotao Bio Mediterrane Bowl vegan 220g","Lotao","2.99","4260237453598"
"Mönchshof Bayrisch Hell 4x0,5l","Mönchshof","3.29","4082100003415"
"Lacroix Tomaten-Cremesuppe Pomo d'oro 400ml","Lacroix","3.19","4009062471083"
"Faust Pils alkoholfrei 20x0,5l","Faust","15.99","4106120009384"
"REWE Bio + vegan Streichreme Grünkohl & Räuchertofu 180g","REWE Bio","1.49","4337256377034"
"Breitsamer Honig Alpenhonig Wald 500g","Breitsamer","8.79","40287294"
"Kleiner Klopfer Sauerkirsch 25x20ml","Kleiner Klopfer","10.49","4029884011144"
"Bad Liebenwerda Mineralwasser Spritzig 0,75l","Bad Liebenwerda","0.59","4013143010252"
"Bernbacher Die Guten Kordelli 250g","Bernbacher","1.49","4000470015005"
"Kaffeerösterei Elstermühle Otto der Reiche ganze Bohne 500g","kaffeeroesterei","15.99","4260623910100"
"Holle Bio Demeter Quetschie Banana Lama 100g","Holle","0.99","7640161877214"
"Yogi Tea Bio Grüner Tee Grüne Harmonie 30,6g 17 Beutel","Yogi Tea","1.99","4012824401877"
"Fuze Tea Schwarzer Tee Pfirsich Hibiskus 6x1,25l","Fuze Tea","10.14","5000112666557"
"Gefu Trommelreibe","GEFU","28.99","4006664190701"
"Gillette Venus & Olaz Klingen 3 Stück","Venus","13.99","7702018089376"
"Le Roulé Französischer Frischkäse mit Kräutern 125g","le","3.99","3184670026052"
"EiszeitQuell Mineralwasser naturelle 6x0,5l","Eiszeitquell","3.54","4011470714003"
"Cassenhof Bio Eier 20 Stück","cassenhof","4.99","4260310120560"
"Winzer von Baden Weißwein Müller-Thurgau QbA halbtrocken 1l","winzer","4.79","4002591069202"
"Bio Dinkel-Buchweizenbrot 750g","bio","4.69","2758440000002"
"Plastikmesser weiß 20 Stück","plastikmesser","0.99","4388844076020"
"Eismanufaktur Annaberg-Buchholz Spezial Eisbecher mit Früchten 200ml","eismanufaktur","2.29","4039235010306"
"Persil Colorwaschmittel Color Power Bars 472g, 16WL","Persil","6.35","4015200031569"
"Van Nahmen Frucht-Secco alkoholfrei 0,2l","Van Nahmen","3.49","4260039372653"
"Kopp Weißwein Grau- & Weißburgunder trocken 0,75l","kopp","7.99","4260379970892"
"Vita Exotic 12x1l","vita","10.49","4013595996005"
"Hafermast Polnische Gänsekeule ca. 750-1200g","hafermast","15.99","2802700000001"
"Käfer Shiraz Rotwein trocken 0,75l","Käfer","4.49","4003301020698"
"Vandemoortele Zitronenkuchen","Vandemoortele Deutschland GmbH","4.00","2113250000008"
"Unverpackt für alle Bio Paranüsse 300g","unverpackt","7.99","805627032287"
"Decocino Fondant mit 25% weißer Schokolade 250g","Decocino","3.39","4250448342200"
"Chupa Chups Big Babol Tutti Frutti 27,6g","Chupa Chups","0.79","80759096"
"Teekanne Erfrischende Minze 113g, 50 Beutel","Teekanne","3.39","4009300001140"
"Lösch-Zwerg Naturradler 20x0,33l","Lösch-Zwerg","15.99","4028577020197"
"Somat All in 1 Extra 25 Spülmaschinentabs 440g","Somat","5.79","4015200030920"
"Edna Butter-Nusskranz 500g","edna","5.49","2753460000001"
"Sprungkraft Rotwein Cuvée trocken 0,75l","sprungkraft","7.99","4002547173090"
"Kaffee Pura Bio Sidamo ganze Bohnen 500g","kaffee","14.45","4260400340014"
"Merano Speck Südtiroler Schüttelbrot 100g","Merano Speck","2.29","4005855466045"
"Iglo Apfel-Rotkohl 750g","Iglo","2.79","4250241207140"
"Goat's Gin Milk Filtered Dry Gin 0,5l","goat","34.99","4103340905953"
"Arko Bremer Kluten 200g","Arko","2.79","4031386166543"
"Die Hessische H-Milch 1,5% 1l","die","1.79","4100910882003"
"Thüringer Waldquell Tonic Water 1l","Thüringer Waldquell","1.09","4013595309379"
"CD Mini Deo Zerstäuber Wasserlilie 25ml","CD","1.29","50051656"
"Spezi Cola Orange Limonade mit Coffeine 6x1,25ml","Spezi","8.34","4104580004901"
"Biohof Stähr Bio Brotzeitcreme natur 175g","Biohof Stähr","2.89","4260049693205"
"Espresso Colonia Crema Bar gemahlen 300g","espresso","8.99","4260697119799"
"Silberbrunnen Still Mineralwasser 9x1l","Silberbrunnen","4.99","4011470622919"
"Vilsa Bio Orange 6x1l","Vilsa","4.74","4104450064479"
"Wachtenburg Rotwein Dornfelder trocken 1l","wachtenburg","5.49","4001660821307"
"LANDMARKT Bio Möhren aus der Region 750g","LANDMARKT","2.29","4260309042002"
"Dinkel Max Bio Dinkel Linguine 500g","Dinkel Max","3.29","4032844387807"
"Swirl Staubsaugerbeutel M 40 MicroPor Plus 4 Stück","Swirl","10.99","4006508179374"
"Gärtnerei Burgis Zwiebeln 1kg","Burgis","1.99","4280001917385"
"Esser Edelschinken","Esser","2.69","22737274"
"Maybelline Make-up Dream Matte Mousse 20 Cameo","Maybelline","6.79","3600530169306"
"Holle Bio Vollkorngetreidebrei 3-Korn 250g","Holle","3.49","7640104951254"
"REWE Bio Maasdamer 200g","REWE Bio","2.19","4337256384759"
"Bohnen & Soehne Espresso Italian Flair ganze Bohnen 250g","bohnen","8.99","4270000275753"
"Schweinenacken ohne Knochen","schweinenacken","2.10","20236540"
"Gefu Fleischklopfer","GEFU","21.99","4006664893770"
"Linder Haussalami","Linder","2.39","4250875805132"
"Kilbeggan Black Irish Whiskey 0,7l","Kilbeggan","23.99","5099357091675"
"Emsa Isolierkanne Weiß 1l","Emsa","14.99","4009049221984"
"REWE Bio + vegan Remoulade 250g","REWE Bio","1.99","4337256095174"
"Waldulm Hey Süße! Rosé fein fruchtig süß 0,75l","waldulm","5.99","4012868210138"
"Anderlbauer Bio Bergkäse ca. 180g","anderlbauer","6.82","4250111502689"
"Miracle Dog Hühnchenburst Streifen 250g","miracle","4.99","4251086827555"
"Ricola Alpen-Salbei zuckerfrei 75g","Ricola","1.89","7610700945117"
"ja! kräftiger Röstkaffee 500g","ja!","3.99","4337256418171"
"Halberstädter Delikatess Rotwurst","Halberstädter","9.95","28624417"
"REWE Beste Wahl Goldweizen 1kg","REWE Beste Wahl","2.49","4337256453264"
"Rheinfels Quelle Medium 0,7l","Rheinfels Quelle","0.79","4101130001854"
"Ritter Sport Schokolade Crispy Banana 100g","Ritter Sport","0.88","4000417620118"
"Gerolsteiner Apfelschorle 6x0,75l","Gerolsteiner","7.14","4001513102287"
"LANDMARKT Winterhof A. Alles Kartoffeln Back & Grill festkochend 5kg","LANDMARKT","6.99","4280000576194"
"Germeta Mineralwasser Classic 0,75l","Germeta","0.49","4005012162100"
"Landliebe fettarme Landmilch 1,5% 1l","Landliebe","1.69","4040600008958"
"LANDMARKT Bio Rote Bete aus der Region 500g","LANDMARKT","1.99","4260309042200"
"Naturata Bio Demeter Roh-Rohrzucker 1kg","Naturata","5.99","4024297009436"
"Krombacher Naturtrübes Dunkel 6x0,33l","Krombacher","4.99","4008287910698"
"Seeberger Leinsamen 250g","Seeberger","1.39","4008258502006"
"Eisbergsalat 1 Stück","eisbergsalat","1.39","4260176032021"
"Lavazza Crema e Aroma 1kg","Lavazza","15.99","8000070025400"
"Fürstenfass Schiller Roséwein Halbtrocken QbA 1l","fuerstenfass","4.99","4014839006207"
"EiszeitQuell Feine Limo Pink Grapefruit Cranberry 6x0,5l","Eiszeitquell","5.10","4011470794005"
"DenTek Interdental-Bürsten Easy Brush Gr.0 12 Stück","dentek","3.99","47701130186"
"Rehm Sahne-Leberwurst 200g","Rehm","2.99","4006552134640"
"Störtebeker Atlantik-Ale 0,33l","Störtebeker","1.79","4014807204789"
"Knipser Weißwein Chardonnay und Weißburgunder QbA trocken 0,75l","knipser","16.99","4260032190889"
"EatHappy Sushi Sake Supreme 390g","EatHappy","14.99","4260372060750"
"Klosterfrau Bronchial-Tropfen Eucalyptusblätter- & Thymiankraut-Destillat 20ml","Klosterfrau","2.89","4008617136552"
"tetesept Meeressalz Erkältung 600g","Tetesept","5.99","4008491128476"
"Dalli Haushaltskernseife 3x100g","Dalli","1.49","4012400532612"
"Hellmann's Garlic & Herb Sauce 250ml","Hellmann's","1.99","8720182301727"
"Vega Sutuelamos Ziegenhartkäse Rosmarin","vega","1.99","2794490000005"
"Block House Rib Eye Steak Argentinien ca. 200g","Block House","9.98","2719320000000"
"Milram Frühlingsquark 185g","Milram","1.49","40466002"
"Täles Secco weiß 0,75l","taeles","6.99","4037191061714"
"Weihenstephan Fruchtquark Pfirsich-Maracuja 150g","Weihenstephan","0.89","4008452025011"
"Castello Frischkäse Mini Mix 5x20g","Castello","2.19","5740200943640"
"Libby's Fruchtcocktail natursüß 140g","Libby's","2.49","40056548"
"Binding Römer Pils 0,5l","Binding","0.99","40534084"
"Always Damenbinden Maxi Night ProFresh Night Größe 3, 10 Stück","Always","1.99","8006540451991"
"Café Royal Hazelnut 50g, 10 Kapseln","Café Royal","3.29","7617014189862"
"Schönecke Bio Eier 20 Stück","Schönecke","5.69","4005211451920"
"Distelhäuser Pils Premium 0,5l","Distelhäuser","5.99","4069300001038"
"Die Rostocker Bockwurst 3x100g","Die Rostocker","3.19","4012941844649"
"Spanferkel Schulter","spanferkel","1.19","2328100000002"
"Die Mainzer Kaffeemanufaktur Hausmischung Bohnen 1kg","Die Mainzer Kaffeemanufaktur","21.90","4260291176051"
"Südzucker Puderzucker 250g","Südzucker","0.79","4006544307007"
"Kobima Bio Sesam geschält 260g","kobima","4.29","4250316131615"
"Weinbiet FreeDerike Glühpunsch alkoholfrei 0,75l","weinbiet","3.99","4005376042391"
"Wilhelm Brandenburg Kasseler Lachsbraten 500g","Wilhelm Brandenburg","5.93","4388844298545"
"Meica Die Echte Mockturtle 400g","Meica","3.39","4000503410302"
"Popp Kartoffelgratin 500g","Popp","2.19","4006034227778"
"Rapp's Landschorle Apfel naturtrüb 10x0,5l","Rapp's","8.99","4103850011908"
"Rietburg Weißwein Müller Thurgau QbA trocken 0,75l","Rietburg","4.99","4006975210327"
"Ketterer Bier Edel würzig 0,5l","Ketterer Bier","1.19","4013554002006"
"Wurzener Haferflocken zart 500g","Wurzener","1.39","4013138002071"
"Gräf's Partyknüller Mix 25x0,02l","Gräf's","12.49","4003220020076"
"Poensgen Waffeln glutenfrei 100g","Poensgen","1.99","4250208871117"
"Nestlé Beba Expert HA Anfangsnahrung 550g","Nestlé","15.95","8445290917607"
"Somersby Orange Spritz Semi-Sweet Cider 0,33l","Somersby","1.49","42431299"
"Weinparadies Freinsheim Rosé Spätburgunder halbtrocken 1l","weinparadies","4.49","4010431001749"
"Pauls Beute Rind 400g","pauls","13.99","4260082773704"
"Danone Activia Müsli 4x115g","Activia","2.69","4009700068927"
"Monin Sirup Rohrzucker 0,7l","Monin","5.99","4008077741051"
"Mannheimer Stadthonig Sommertraum 125g","mannheimer","3.79","753626143582"
"Nature Box Color-Shampoo Granatapfel-Öl 385ml","Nature Box","4.49","4015100216646"
"Lewandowski Kabanos classic 100g","lewandowski","2.29","4032549024519"
"Böser Kater Gin-Aperitif Pfirsich-Eistee 0,5l","boeser","22.99","4280001987258"
"Gramann Zwiebelmettwurst","gramann","1.59","24213677"
"Arbi Garnelen geschält 200g","arbi","5.99","8002202002617"
"Bresso Frischkäse Tomate-Basilikum 150g","Bresso","2.29","4000400008602"
"Henglein Reibekuchenteig Rheinische Art 1kg","Henglein","3.69","4001163131552"
"Altdorfer Bio Bockwurst 225g","Altdorfer Biofleisch","3.79","4047334079520"
"Biolandhof Mohl Bio Drillinge festkochend 1kg","biolandhof","2.29","4270002001220"
"Hassia Apfeldirektsaftschorle 0,75l","Hassia","0.99","4004042023276"
"Steinhaus Spinat-Raviolo 200g","Steinhaus","2.89","4009337901178"
"Wilhelm Brandenburg Kaninchen","Wilhelm Brandenburg","21.97","2737430000000"
"Pfiffikuss Bio Gemüsebouillon fit to go 125g","pfiffikuss","5.49","4260160141128"
"Roodeberg Rosé trocken 0,75l","Roodeberg","7.49","6002323012504"
"Develey Curry-Sauce 250ml","Develey","1.79","4006824991032"
"kinder Happy Hippo Haselnuss 5x20,7g","Kinder","1.99","8000500423530"
"Philipp Koch Limoncello Sahnelikör 0,5l","philipp","15.99","4260564214305"
"Labertaler Orangenlimonade 20x0,5l","Labertaler","9.49","4026539865152"
"Alkim Türkisches Instantgetränk Kirsch 400g","alkim","1.99","4021155136051"
"Grasmehr Grobe Mettwurst","Grasmehr","2.39","4017922600252"
"Fini Modena Balsamico Creme 380ml","Fini","6.99","8015352307556"
"Richter Oederaner Soljanka 500g","RICHTER","3.49","4024876619148"
"Fellbacher Weingärtner Fellbacher Lämmler Edition S Weißwein Riesling Spätlese QbA halbtrocken 0,75l","Fellbacher Weingärtner","9.39","4022075005656"
"Dreamies Katzensnack mit Rind 60g","Dreamies","1.45","4008429037948"
"Morello Feine Amarenakirsche mit Wodka 24x0,02l","morello","13.49","4004752505505"
"Klüvers 3 Königsberger Klopse 450g","kluevers","7.69","4260350710240"
"Mini Flammendes Käthchen 1 Stück","mini","1.59","5708869370085"
"Faustino I Rotwein Tinto Gran Reserva trocken 0,75 l","faustino","17.49","8410441512925"
"Hütt Bio Weißbier Hell alkoholfrei 0,5l","Hütt","0.99","4005773012867"
"Bizzl Summer Kiss 12x1l","Bizzl","8.99","4004042981217"
"Carroux Caffee Espresso ganze Bohne 1kg","carroux","28.99","4250089611000"
"Hella Mineralwasser Naturell 1,0 l","Hella","0.79","4102380035330"
"Milka Choco Thins 151g","Milka","2.29","7622201823733"
"Silber Brunnen Apfel-Träuble 9x1l","Silberbrunnen","6.99","4011470682913"
"Scholl Velvet Smooth Express Pedi Extra Stark Pink","Scholl","29.99","4002448152651"
"Rietburg Weißwein Grauburgunder QbA trocken 0,75l","Rietburg","7.49","4006975201677"
"Wischer Rosé Rotling feinherb 1l","wischer","5.99","4019745639112"
"REWE Bio Walnusskerne 200g","REWE Bio","2.39","4337256022712"
"Schildauer Bockwurst","Schildauer","1.49","20745370"
"Müller Müllermilch Erdbeere 400ml","Müller","1.39","42448853"
"Cillit Bang WC Power Gel Kalk- und Urinstein Zerstörer 750ml","Cillit Bang","2.49","4002448106494"
"Mayschoss Altenahr Rotwein Spätburgunder DQ trocken 0,75l","Winzergenossenschaft Mayschoß/Altenahr e.G","9.49","4001127001020"
"Teekanne Italienische Limone 50g, 20 Beutel","Teekanne","1.95","4009300014492"
"Gläserne Molkerei Bio Protein Naturjoghurt 400g","Gläserne Molkerei","1.49","4260026433107"
"Mini Flammendes Käthchen 1 Stück","mini","1.49","8718274491104"
"Jacob Bodenwöhr Flaschlbier 20x0,33l","jacob","14.49","4028942037157"
"Heinz Cocktail Sauce 220ml","Heinz","2.29","8715700411231"
"Kirchner Zwiebeln granuliert 50g","Kirchner","2.79","4102910110667"
"Ehrmann Almighurt Zitrone 150g","Ehrmann","0.29","4002971013801"
"Goutess Bio Bruschetta Kräuter 16g","Goutess","2.89","4002874756423"
"Mylily Bio Tampons Normal 16 Stück","mylily","3.49","745114046185"
"Steitz & Beck Weißwein Riesling Terra Duo trocken 0,75l","Steitz & Beck","6.99","4002547173380"
"Wilhelm Brandenburg Kasseler Minutenlachsscheiben","Wilhelm Brandenburg","4.99","4388844169753"
"Berliner Kaffeerösterei Espresso Fancy Supremo ganze Bohne 250g","Berliner Kaffeerösterei","8.99","4250792100754"
"Heiderbeck Zitronen Pfefferkäse","Heiderbeck GmbH","2.49","9120008173627"
"Cottonelle Feuchtes Toilettenpapier Sensitiv Pflegend 84 Tücher","Cottonelle","2.99","5029053579672"
"Naschmoster Pufuletti Kakao 85g","naschmoster","0.99","4260073356886"
"Rinatura Bio Gemüsebrühe 125g","Rinatura","2.49","4013200255169"
"Monin Bitter Sirup Aperitif 0,7l","Monin","6.99","4008077741402"
"1112 Weißwein Weissburgunder Trocken 0,75l","1112","4.99","4061443555003"
"Franken Brunnen Spritzig 12x1l","Franken Brunnen","5.49","4002627001718"
"Winzerhof Erbingen Rosé Spätburgunder Weißherbst lieblich 0,75l","winzerhof","6.79","4016297501539"
"Eidmann Bio Fleischwurst 200g","Eidmann","4.99","4008695332037"
"Maintal Fruchtaufstrich Hagebutte 200g","Maintal","2.69","4003740008820"
"Stenger Johannisbeer Schorle 20x0,5l","Stenger","15.49","4003704005148"
"Alde Gott Kuck Kuck Aperitif 0,7l","alde","12.99","4011965129800"
"Emil Bauer Weißwein Chardonnay trocken 0,75l","Weingut Emil Bauer & Söhne GbR","8.99","4260213811763"
"Jürgen Langbein Hamburger Labskaus 400g","Jürgen Langbein","5.79","4007680104574"
"Milka Ostern Feine Eier Weiße 90g","Milka","2.39","7622210835512"
"Milka Kleine Weihnachtsfreunde 5x15g","Milka","3.29","7622210386458"
"Störtebeker Hanse Porter 6x0,5l","Störtebeker","7.69","4014807902654"
"Zappes Broi Bio Radler naturtrüb 0,33l","Zappes","1.69","4262390120027"
"Achkarren Weißwein Weißer Burgunder QbA trocken 0,75l","Achkarren","6.49","4000904501227"
"Carolinen Bio Zitronenlimonade 12x0,75l","Carolinen","11.29","4012297002793"
"Verival Bio Porridge Mango-Physalis 450g","Verival","4.99","9004617063909"
"Mecklenburger Fisch-Feinkost Sylter Matjeshappen","Mecklenburger","1.79","4045593201003"
"Rüdesheimer Wurstmanufaktur Grillkrakauer 300g","ruedesheimer","3.89","4251362930672"
"REWE Bio Rostbratwurst 200g","REWE Bio","3.69","4388844123830"
"Bötzinger Rotwein Spätburgunder lieblich 0,5l","Bötzinger","10.49","4005460801750"
"Küsten Gabelrollmops","kuesten","2.54","22807960"
"Weißer Riese Colorwaschmittel Pulver 4,5kg, 90WL","Weißer Riese","13.99","4015200032306"
"bizzl Limonade Orange zuckerfrei 12x1l","Bizzl","8.99","4004042982023"
"LANDMARKT Kartoffeln mehligkochend aus der Region 2,5kg","LANDMARKT","3.99","4280000576033"
"Marco Polo Rinderrauchfleisch Smoked Beef","marco","4.49","4005855336041"
"Alwa Mineralwasser Classic 6x0,5l","Alwa","3.30","4100120101246"
"BioGourmet Bio Blaumohn 200g","BioGourmet","3.99","4039057414764"
"Flensburger Winterbock 20x0,33l","Flensburger","16.99","4103080000734"
"Martermühle Espresso mittelkräftig 1kg","Martermühle","26.99","4260213990840"
"Hipp Trink-Spaß Bio-Apfelsaft mit stillem Wasser 1-3 Jahre 200ml","Hipp","0.85","4062300236424"
"Perwoll Feinwaschmittel Caps Renew & Care 261g 18WL","Perwoll","4.65","4015000972352"
"Mövenpick Eis Maple Walnuts 900ml","Mövenpick","3.99","7613036170819"
"Schwarzwaldmilch LAC Frische Milch 1,5% laktosefrei 1l","schwarzwaldmilch","0.99","4046700026069"
"Dr. Oetker Bistro Baguette Hawaii 250g","Dr. Oetker","2.29","4001724038177"
"Bottwartal Kellerei Rotwein Trollinger trocken 1l","bottwartal","5.79","4003382003306"
"Fürst von Metternich Riesling Sekt Brut 0,75l","Fürst von Metternich","9.49","4003310016743"
"Birkel 7 Hühnchen Eiernudeln Krauselli 600g","Birkel","2.19","4002676332122"
"Dürrheimer Limonade Orange Zitrone 12x0,7l","duerrheimer","6.99","4004880414106"
"Hareico GQSH Wiener Würstchen ca. 20x100g","Hareico","31.80","2729300000005"
"Breitsamer Honig Imkergold Fairtrade 500g","Breitsamer","6.99","40287935"
"Schär Waffeln Snack glutenfrei 105g","Schär","2.29","8008698005286"
"Poensgen Kaiser-Brötchen glutenfrei 2x75g","Poensgen","1.99","4250208801909"
"Monopoles Nicolas Napoléon Blanc Réserve Weißwein IGP trocken 0,75l","Nicolas Napoléon","5.99","3030302113143"
"Just Spices Cafe de Paris 48g","Just Spices","4.99","4260401174977"
"Spreewaldrabe Knoblauchzehen in Pflanzenöl mit Kräutern 120g","Spreewaldrabe","2.49","4033689025015"
"Thüringer Waldquell Mineralwasser Sanft 6x1,5l","Thüringer Waldquell","5.34","4013595966206"
"Alwa Apfelschorle 6x0,5l","Alwa","5.34","4100120602668"
"Geiseltaler Eier Bodenhaltung 10 Stück","geiseltaler","2.99","4260289021004"
"Ihringer Rotwein Spätburgunder QbA trocken 0,75l","ihringer","5.79","4000981804211"
"Ricola Schweizer Kräuterzucker 250g","Ricola","3.49","7610700600054"
"REWE Bio Naturland Paprika edelsüß 45g","REWE Bio","2.69","4337256448833"
"Fackelmann Techno Ersatz-Fusselrollen 2 Stück","Fackelmann","3.49","4008033416115"
"Faber Krönung halbtrocken 0,75l","Faber","3.79","40758268"
"Bad Meinberger Mineralwasser Naturelle 12x0,75l","bad","5.99","4001754011713"
"Loacker Gran Pasticceria White Coconut 100g","Loacker","3.19","8000380180837"
"Flying Goose Sriracha Scharfe Chilisauce 200ml","FLYING GOOSE","3.39","8853662056005"
"Anselmann Roséwein Cabernet Sauvignon QbA trocken 1l","anselmann","6.49","4023131049010"
"Bischofshof Regensburger Bruckmandl Bier 0,33l","bischofshof","0.99","4010223002398"
"Wulff Harzer Sauerfleisch","Wulff","1.59","20217600"
"Laphroaig Select Scotch Whisky 0,7l","Laphroaig","33.99","5010019637604"
"Hella Mineralwasser Pink Caribic 6x0,75l","Hella","4.74","4102380042031"
"Nature & Respect Hähnchenoberschenkel aus Freilandhaltung","Nature & Respect","5.96","2295310000002"
"Silver Tree London Dry Gin 0,7l","silver","16.99","4074900609713"
"Gold Ochsen Ulmer Hell 6x0,5l","Gold Ochsen","6.79","4103030128051"
"Sodenthaler Andreas-Quelle Mineralwasser Classic 12x0,75l","sodenthaler","5.79","4066263121001"
"Rotwild Weißwein Silvaner QbA trocken 0,25l","Rotwild","1.49","4062073002707"
"Block House Rumpsteak Argentinien ca. 180g","Block House","8.98","2719420000009"
"Berliner Kaffeerösterei Altberliner Traditionsmischung 500g","Berliner Kaffeerösterei","17.59","4251671421236"
"Smacktastic Flav Powder Vanilla 270g","smacktastic","16.99","4251105500650"
"Nestlé Choco Crossies Zartbitter 2x75g","Nestlé","2.79","7613035499478"
"Dovgan Gebratene Auberginen 540g","Dovgan","2.99","4032549000490"
"Knorr Fix Chili con Carne Unser Bestes 3 Portionen","Knorr","1.09","8712100671135"
"Frolic Beutel mit Rind 1,5kg","Frolic","4.99","4008429029110"
"Berkshire Botanical Rhubarb & Raspberry Gin 0,5l","berkshire","22.99","5011166065388"
"Zubrowka Biala Vodka 0,7l","Zubrowka","9.99","5900343010146"
"Golßener Kartoffelsalat mit Leinöl & Senf 200g","Golßener","1.79","4024698462540"
"Hengstenberg Essig Kirsche mit Chili 500ml","Hengstenberg","2.79","4008100121027"
"Somat Classic 36 Spülmaschinentabs 597,6g","Somat","5.79","4015200030883"
"Azienda Weißwein Feliciana Lugana Felugan trocken 0,75l","azienda","9.95","8056045250001"
"Feldschlößchen Bier alkoholfrei 20x0,5l","Feldschlößchen","13.99","4250594201543"
"NIVEA Sun Kids Sonnenspray Extra Wasserfest LSF 50+ 300ml","NIVEA","11.99","4005900247063"
"Erben Auslese Weißwein Edelsüss 0,75l","Erben","5.49","4001432082035"
"Dürrröhrsdorfer Sächsischer Leberkäse 100g","Dürrröhrsdorfer","1.89","4032304203081"
"Today Leichte Bodylotion Normale Haut 500ml","Today","1.19","21173516"
"Garnier Wahre Schätze Spülung Argan + Mandelcreme 200ml","Garnier","2.49","3600542118972"
"Leimer Semmel-Würfel Knödelbrot 250g","Leimer","1.89","4000186046201"
"Mezzacorona Rotwein Lagrein trocken 0,75l","mezzacorona","5.99","8004305000026"
"Zoladkowa Gorzka Traditional Likör 0,5l","zoladkowa","7.49","5902573008306"
"Dr. Oetker Paula Pudding Stracciatella mit Schoko-Flecken 4 x 125g","Dr. Oetker","2.29","4023600015553"
"Fisherman's Friend Mint ohne Zucker 2x25g","Fisherman's Friend","1.69","5000357100137"
"One Lim Mandarine 0,33l","one","0.99","4260011790147"
"Hipp Bio Pasta Bambini Gemüse-Lasagne 220g","Hipp","1.69","4062300265967"
"Zuivelhoeve Vla-Genuss Duo-Vla Vanille-Schokolade 800g","Zuivelhoeve","2.79","8711399012599"
"Reber Weihnachts-Waffel-Törtchen Zimt 30g","Reber","2.10","4101730071325"
